Type,date,visitation,placekey
Caribbean,2021-07,216,1
Chinese,2021-07,71,1
Chinese,2021-07,72,1
Chinese,2021-07,75,1
Chinese,2021-07,93,3
Chinese,2021-07,100,1
Chinese,2021-07,121,1
European,2021-07,27,1
European,2021-07,31,1
French,2021-07,17,1
French,2021-07,27,1
French,2021-07,93,1
French,2021-07,326,1
German,2021-07,16,1
German,2021-07,37,1
Greek,2021-07,30,1
Greek,2021-07,31,1
Greek,2021-07,36,1
Greek,2021-07,39,1
Greek,2021-07,42,2
Greek,2021-07,62,1
Indian,2021-07,26,2
Indian,2021-07,48,1
Indian,2021-07,62,1
Indian,2021-07,65,1
Italian,2021-07,63,2
Italian,2021-07,73,1
Italian,2021-07,77,1
Italian,2021-07,85,1
Italian,2021-07,111,1
Italian,2021-07,119,1
Italian,2021-07,123,1
Italian,2021-07,128,1
Italian,2021-07,145,1
Italian,2021-07,156,1
Italian,2021-07,182,1
Italian,2021-07,242,1
Italian,2021-07,250,1
Japanese,2021-07,66,3
Japanese,2021-07,78,1
Japanese,2021-07,90,1
Japanese,2021-07,94,1
Japanese,2021-07,96,1
Japanese,2021-07,100,1
Japanese,2021-07,132,1
Japanese,2021-07,140,1
Korean,2021-07,19,2
Korean,2021-07,20,1
Korean,2021-07,24,1
Korean,2021-07,28,2
LatinAmerican,2021-07,14,2
LatinAmerican,2021-07,17,1
LatinAmerican,2021-07,23,1
LatinAmerican,2021-07,25,1
LatinAmerican,2021-07,29,1
LatinAmerican,2021-07,43,1
Mediterranean,2021-07,31,1
Mediterranean,2021-07,38,2
Mediterranean,2021-07,40,1
Mediterranean,2021-07,42,1
Mediterranean,2021-07,43,1
Mediterranean,2021-07,59,1
Mexican,2021-07,73,2
Mexican,2021-07,89,3
Mexican,2021-07,90,1
Mexican,2021-07,95,1
Mexican,2021-07,97,1
Mexican,2021-07,103,2
Mexican,2021-07,104,1
Mexican,2021-07,202,1
MiddleEastern,2021-07,20,3
MiddleEastern,2021-07,21,3
MiddleEastern,2021-07,33,1
MiddleEastern,2021-07,37,2
MiddleEastern,2021-07,68,1
Mixed,2021-07,54,2
Mixed,2021-07,84,4
Mixed,2021-07,109,1
Mixed,2021-07,127,1
Mixed,2021-07,132,1
Mixed,2021-07,157,1
Mixed,2021-07,262,1
OtherAsian,2021-07,17,5
OtherAsian,2021-07,27,2
OtherAsian,2021-07,29,1
OtherAsian,2021-07,32,1
Spanish,2021-07,18,2
Spanish,2021-07,21,1
Spanish,2021-07,33,1
Spanish,2021-07,53,1
Thai,2021-07,33,1
Thai,2021-07,37,1
Thai,2021-07,46,1
Thai,2021-07,58,1
Thai,2021-07,124,1
Thai,2021-07,175,1
Thai,2021-07,213,1
Thai,2021-07,316,1
Vietnamese,2021-07,20,6
Vietnamese,2021-07,27,2
Vietnamese,2021-07,32,1
Vietnamese,2021-07,40,2
Vietnamese,2021-07,46,1
Vietnamese,2021-07,50,1
Vietnamese,2021-07,59,1
African,2021-07,32,1
African,2021-08,2,1443
African,2021-08,3,414
African,2021-08,15,2
American,2021-07,99,1
American,2021-07,112,1
American,2021-07,116,1
American,2021-07,118,2
American,2021-07,120,1
American,2021-07,145,1
American,2021-07,168,1
American,2021-07,183,1
American,2021-07,185,2
American,2021-07,195,1
American,2021-07,197,1
American,2021-07,198,1
American,2021-07,203,1
American,2021-07,204,1
American,2021-07,210,1
American,2021-07,221,1
American,2021-07,225,1
American,2021-07,287,1
American,2021-07,306,1
American,2021-07,307,1
American,2021-08,2,437045
American,2021-08,3,118087
American,2021-08,4,47580
American,2021-08,5,58609
American,2021-08,6,34733
American,2021-08,7,22129
American,2021-08,8,14999
American,2021-08,9,10599
American,2021-08,10,7683
American,2021-08,11,5752
American,2021-08,12,4564
American,2021-08,13,3570
American,2021-08,14,2816
American,2021-08,15,2332
American,2021-08,16,1921
American,2021-08,17,1577
American,2021-08,18,1426
American,2021-08,19,1159
American,2021-08,20,1010
American,2021-08,21,870
American,2021-08,22,688
American,2021-08,24,591
American,2021-08,25,540
American,2021-08,26,447
American,2021-08,27,351
American,2021-08,28,304
American,2021-08,29,300
American,2021-08,30,247
American,2021-08,31,218
American,2021-08,40,111
American,2021-08,41,94
American,2021-08,53,43
American,2021-08,55,28
American,2021-08,61,18
American,2021-08,74,10
American,2021-08,95,8
AsianFusion,2021-07,25,1
AsianFusion,2021-07,26,1
AsianFusion,2021-07,27,1
AsianFusion,2021-07,185,1
AsianFusion,2021-08,2,3333
AsianFusion,2021-08,3,965
AsianFusion,2021-08,4,352
AsianFusion,2021-08,6,220
AsianFusion,2021-08,7,135
AsianFusion,2021-08,13,23
AsianFusion,2021-08,14,23
British/Irish,2021-07,35,2
British/Irish,2021-07,40,2
British/Irish,2021-07,61,1
British/Irish,2021-07,63,1
British/Irish,2021-08,2,2951
British/Irish,2021-08,3,756
British/Irish,2021-08,4,321
British/Irish,2021-08,5,347
British/Irish,2021-08,6,201
Caribbean,2021-07,35,1
Caribbean,2021-07,42,1
Caribbean,2021-07,43,1
Caribbean,2021-07,47,1
Caribbean,2021-07,84,1
Caribbean,2021-08,2,14679
Caribbean,2021-08,3,4105
Caribbean,2021-08,4,1673
Caribbean,2021-08,5,1463
Caribbean,2021-08,6,748
Caribbean,2021-08,12,53
Chinese,2021-07,78,1
Chinese,2021-07,86,1
Chinese,2021-07,91,1
Chinese,2021-07,92,1
Chinese,2021-07,94,1
Chinese,2021-07,128,1
Chinese,2021-07,132,1
Chinese,2021-07,185,1
Chinese,2021-07,390,1
Chinese,2021-08,2,69030
Chinese,2021-08,3,18942
Chinese,2021-08,4,7613
Chinese,2021-08,5,8742
Chinese,2021-08,6,5059
Chinese,2021-08,7,3165
Chinese,2021-08,8,2064
Chinese,2021-08,9,1349
Chinese,2021-08,10,957
Chinese,2021-08,11,736
Chinese,2021-08,12,515
Chinese,2021-08,13,413
Chinese,2021-08,14,339
Chinese,2021-08,15,271
Chinese,2021-08,16,194
Chinese,2021-08,18,152
Chinese,2021-08,24,66
Chinese,2021-08,25,50
European,2021-07,20,2
European,2021-08,2,6261
European,2021-08,3,1721
European,2021-08,5,609
European,2021-08,6,331
European,2021-08,7,165
French,2021-07,23,1
French,2021-07,29,2
French,2021-08,2,3225
French,2021-08,3,867
French,2021-08,5,307
French,2021-08,6,143
German,2021-07,15,1
German,2021-07,19,1
German,2021-07,23,1
German,2021-07,51,1
German,2021-08,2,1508
German,2021-08,3,404
German,2021-08,4,170
German,2021-08,5,165
German,2021-08,6,94
Greek,2021-07,26,3
Greek,2021-07,34,1
Greek,2021-07,44,1
Greek,2021-07,56,1
Greek,2021-07,67,1
Greek,2021-08,2,9023
Greek,2021-08,3,2413
Greek,2021-08,4,984
Greek,2021-08,5,1171
Greek,2021-08,6,658
Greek,2021-08,7,436
Greek,2021-08,8,281
Greek,2021-08,9,178
Greek,2021-08,10,128
Indian,2021-07,27,2
Indian,2021-07,32,1
Indian,2021-07,36,1
Indian,2021-07,58,1
Indian,2021-08,2,12243
Indian,2021-08,3,3392
Indian,2021-08,4,1321
Indian,2021-08,5,1182
Indian,2021-08,6,697
Indian,2021-08,7,337
Indian,2021-08,8,213
Indian,2021-08,9,136
Indian,2021-08,10,87
Indian,2021-08,12,49
Indian,2021-08,14,28
Italian,2021-07,74,1
Italian,2021-07,84,2
Italian,2021-07,88,1
Italian,2021-07,96,1
Italian,2021-07,102,1
Italian,2021-07,151,1
Italian,2021-07,276,1
Italian,2021-08,2,158817
Italian,2021-08,3,43409
Italian,2021-08,4,17568
Italian,2021-08,5,20270
Italian,2021-08,6,11955
Italian,2021-08,7,7520
Italian,2021-08,8,4782
Italian,2021-08,9,3330
Italian,2021-08,10,2467
Italian,2021-08,11,1829
Italian,2021-08,12,1395
Italian,2021-08,13,1088
Italian,2021-08,14,861
Italian,2021-08,15,720
Italian,2021-08,16,544
Italian,2021-08,17,448
Italian,2021-08,18,361
Italian,2021-08,19,327
Italian,2021-08,20,258
Italian,2021-08,21,221
Italian,2021-08,24,148
Italian,2021-08,31,46
Italian,2021-08,33,42
Italian,2021-08,44,17
Japanese,2021-07,58,2
Japanese,2021-07,73,1
Japanese,2021-07,93,1
Japanese,2021-08,2,57960
Japanese,2021-08,3,15930
Japanese,2021-08,4,6329
Japanese,2021-08,5,7782
Japanese,2021-08,6,4538
Japanese,2021-08,7,2884
Japanese,2021-08,8,1953
Japanese,2021-08,9,1366
Japanese,2021-08,10,978
Japanese,2021-08,12,567
Japanese,2021-08,13,415
Japanese,2021-08,14,366
Japanese,2021-08,16,223
Japanese,2021-08,18,171
Japanese,2021-08,19,151
Japanese,2021-08,21,92
Japanese,2021-08,23,82
Japanese,2021-08,27,46
Korean,2021-07,33,1
Korean,2021-07,38,1
Korean,2021-07,71,1
Korean,2021-08,2,9916
Korean,2021-08,3,2660
Korean,2021-08,4,991
Korean,2021-08,5,950
Korean,2021-08,6,499
Korean,2021-08,8,163
Korean,2021-08,15,10
LatinAmerican,2021-07,18,1
LatinAmerican,2021-07,20,1
LatinAmerican,2021-07,38,1
LatinAmerican,2021-08,2,1949
LatinAmerican,2021-08,3,527
LatinAmerican,2021-08,4,192
LatinAmerican,2021-08,6,107
Mediterranean,2021-07,25,3
Mediterranean,2021-07,46,1
Mediterranean,2021-07,48,1
Mediterranean,2021-07,81,1
Mediterranean,2021-08,2,10453
Mediterranean,2021-08,3,2851
Mediterranean,2021-08,4,1129
Mediterranean,2021-08,5,1123
Mediterranean,2021-08,6,578
Mediterranean,2021-08,7,289
Mediterranean,2021-08,8,210
Mediterranean,2021-08,9,134
Mediterranean,2021-08,12,39
Mediterranean,2021-08,24,7
Mexican,2021-07,92,1
Mexican,2021-07,96,1
Mexican,2021-07,98,1
Mexican,2021-07,100,1
Mexican,2021-07,113,1
Mexican,2021-07,144,1
Mexican,2021-07,148,1
Mexican,2021-07,161,1
Mexican,2021-07,182,1
Mexican,2021-07,287,1
Mexican,2021-08,2,122060
Mexican,2021-08,3,33457
Mexican,2021-08,4,13237
Mexican,2021-08,5,17287
Mexican,2021-08,6,10615
Mexican,2021-08,7,7111
Mexican,2021-08,8,4746
Mexican,2021-08,9,3416
Mexican,2021-08,10,2641
Mexican,2021-08,11,1998
Mexican,2021-08,12,1595
Mexican,2021-08,13,1355
Mexican,2021-08,14,1139
Mexican,2021-08,15,856
Mexican,2021-08,16,737
Mexican,2021-08,17,626
Mexican,2021-08,18,542
Mexican,2021-08,19,440
Mexican,2021-08,20,402
Mexican,2021-08,21,361
Mexican,2021-08,23,283
Mexican,2021-08,24,237
Mexican,2021-08,27,189
Mexican,2021-08,28,137
Mexican,2021-08,30,127
Mexican,2021-08,32,110
Mexican,2021-08,33,75
Mexican,2021-08,38,60
Mexican,2021-08,39,52
Mexican,2021-08,75,3
MiddleEastern,2021-07,24,1
MiddleEastern,2021-07,25,1
MiddleEastern,2021-07,31,1
MiddleEastern,2021-07,35,1
MiddleEastern,2021-07,44,1
MiddleEastern,2021-07,73,1
MiddleEastern,2021-08,2,9010
MiddleEastern,2021-08,3,2494
MiddleEastern,2021-08,4,988
MiddleEastern,2021-08,5,826
MiddleEastern,2021-08,6,440
Mixed,2021-07,53,3
Mixed,2021-07,128,1
Mixed,2021-08,2,75896
Mixed,2021-08,3,20977
Mixed,2021-08,4,8301
Mixed,2021-08,5,9313
Mixed,2021-08,6,5487
Mixed,2021-08,7,3396
Mixed,2021-08,8,2161
Mixed,2021-08,9,1458
Mixed,2021-08,10,1117
Mixed,2021-08,11,781
Mixed,2021-08,12,616
Mixed,2021-08,13,498
Mixed,2021-08,14,385
Mixed,2021-08,15,279
Mixed,2021-08,16,256
Mixed,2021-08,17,196
Mixed,2021-08,18,160
Mixed,2021-08,19,143
Mixed,2021-08,23,79
Mixed,2021-08,27,49
Mixed,2021-08,36,17
OtherAsian,2021-07,31,1
OtherAsian,2021-08,2,3713
OtherAsian,2021-08,3,1036
OtherAsian,2021-08,4,366
OtherAsian,2021-08,5,364
OtherAsian,2021-08,6,226
OtherAsian,2021-08,29,1
Spanish,2021-07,263,1
Spanish,2021-08,2,4292
Spanish,2021-08,3,1191
Spanish,2021-08,4,508
Spanish,2021-08,6,220
Spanish,2021-08,9,55
Spanish,2021-08,13,8
Thai,2021-07,34,1
Thai,2021-07,41,1
Thai,2021-07,42,1
Thai,2021-07,48,1
Thai,2021-07,102,1
Thai,2021-08,2,16599
Thai,2021-08,3,4481
Thai,2021-08,4,1811
Thai,2021-08,5,1877
Thai,2021-08,6,1068
Thai,2021-08,7,577
Thai,2021-08,8,339
Thai,2021-08,10,140
Thai,2021-08,24,4
Vietnamese,2021-07,31,1
Vietnamese,2021-07,36,1
Vietnamese,2021-07,41,1
Vietnamese,2021-07,42,1
Vietnamese,2021-07,45,1
Vietnamese,2021-07,54,1
Vietnamese,2021-07,55,1
Vietnamese,2021-07,57,1
Vietnamese,2021-07,58,1
Vietnamese,2021-07,61,1
Vietnamese,2021-08,2,12643
Vietnamese,2021-08,3,3361
Vietnamese,2021-08,4,1255
Vietnamese,2021-08,5,1374
Vietnamese,2021-08,6,723
Vietnamese,2021-08,7,427
Vietnamese,2021-08,8,259
Vietnamese,2021-08,11,66
African,2021-08,4,166
African,2021-08,5,151
African,2021-08,6,80
African,2021-08,7,52
African,2021-08,8,32
African,2021-08,9,16
African,2021-08,10,10
African,2021-08,11,6
African,2021-08,12,7
African,2021-08,13,5
African,2021-08,14,4
African,2021-08,16,3
African,2021-08,17,3
African,2021-08,20,1
African,2021-08,21,2
African,2021-08,23,1
African,2021-08,38,1
African,2021-08,49,1
American,2021-08,23,661
American,2021-08,32,201
American,2021-08,33,180
American,2021-08,34,168
American,2021-08,35,136
American,2021-08,36,144
American,2021-08,37,137
American,2021-08,38,121
American,2021-08,39,100
American,2021-08,42,79
American,2021-08,43,71
American,2021-08,44,69
American,2021-08,45,63
American,2021-08,46,48
American,2021-08,47,55
American,2021-08,48,56
American,2021-08,49,50
American,2021-08,50,40
American,2021-08,51,45
American,2021-08,52,35
American,2021-08,54,28
American,2021-08,56,30
American,2021-08,57,32
American,2021-08,58,19
American,2021-08,59,21
American,2021-08,60,22
American,2021-08,62,20
American,2021-08,63,31
American,2021-08,64,30
American,2021-08,65,12
American,2021-08,66,13
American,2021-08,67,15
American,2021-08,68,12
American,2021-08,69,9
American,2021-08,70,9
American,2021-08,71,11
American,2021-08,72,12
American,2021-08,73,7
American,2021-08,75,12
American,2021-08,76,9
American,2021-08,77,7
American,2021-08,78,6
American,2021-08,79,7
American,2021-08,80,5
American,2021-08,82,6
American,2021-08,83,5
American,2021-08,85,4
American,2021-08,87,9
American,2021-08,89,1
American,2021-08,90,2
American,2021-08,94,7
American,2021-08,98,2
American,2021-08,101,3
American,2021-08,102,5
American,2021-08,106,1
American,2021-08,115,1
American,2021-08,116,2
American,2021-08,117,4
American,2021-08,120,2
American,2021-08,130,1
American,2021-08,132,2
American,2021-08,138,1
American,2021-08,149,1
American,2021-08,152,2
American,2021-08,177,2
American,2021-08,178,1
American,2021-08,183,1
American,2021-08,190,1
American,2021-08,219,1
American,2021-08,303,1
American,2021-08,319,1
AsianFusion,2021-08,5,393
AsianFusion,2021-08,8,96
AsianFusion,2021-08,9,74
AsianFusion,2021-08,10,47
AsianFusion,2021-08,11,35
AsianFusion,2021-08,12,22
AsianFusion,2021-08,15,12
AsianFusion,2021-08,16,9
AsianFusion,2021-08,17,8
AsianFusion,2021-08,18,6
AsianFusion,2021-08,19,5
AsianFusion,2021-08,22,5
AsianFusion,2021-08,23,3
AsianFusion,2021-08,27,3
AsianFusion,2021-08,29,4
AsianFusion,2021-08,33,1
AsianFusion,2021-08,35,1
AsianFusion,2021-08,36,2
AsianFusion,2021-08,45,2
AsianFusion,2021-08,46,1
AsianFusion,2021-08,47,2
AsianFusion,2021-08,68,1
AsianFusion,2021-08,72,1
British/Irish,2021-08,7,118
British/Irish,2021-08,8,48
British/Irish,2021-08,9,45
British/Irish,2021-08,10,40
British/Irish,2021-08,11,25
British/Irish,2021-08,12,16
British/Irish,2021-08,13,11
British/Irish,2021-08,14,12
British/Irish,2021-08,15,9
British/Irish,2021-08,16,4
British/Irish,2021-08,18,5
British/Irish,2021-08,19,1
British/Irish,2021-08,26,3
British/Irish,2021-08,34,2
British/Irish,2021-08,59,1
British/Irish,2021-08,86,1
Caribbean,2021-08,7,394
Caribbean,2021-08,8,243
Caribbean,2021-08,9,113
Caribbean,2021-08,10,98
Caribbean,2021-08,11,72
Caribbean,2021-08,13,28
Caribbean,2021-08,14,28
Caribbean,2021-08,15,15
Caribbean,2021-08,16,16
Caribbean,2021-08,17,10
Caribbean,2021-08,19,6
Caribbean,2021-08,20,10
Caribbean,2021-08,21,3
Caribbean,2021-08,22,7
Caribbean,2021-08,23,6
Caribbean,2021-08,24,4
Caribbean,2021-08,25,4
Caribbean,2021-08,28,1
Caribbean,2021-08,30,3
Caribbean,2021-08,31,4
Caribbean,2021-08,36,3
Caribbean,2021-08,38,3
Caribbean,2021-08,54,1
Caribbean,2021-08,65,1
Caribbean,2021-08,68,1
Caribbean,2021-08,72,1
Caribbean,2021-08,151,1
Chinese,2021-08,17,214
Chinese,2021-08,19,131
Chinese,2021-08,20,93
Chinese,2021-08,21,83
Chinese,2021-08,22,70
Chinese,2021-08,23,61
Chinese,2021-08,26,40
Chinese,2021-08,27,38
Chinese,2021-08,28,40
Chinese,2021-08,29,22
Chinese,2021-08,30,22
Chinese,2021-08,31,23
Chinese,2021-08,32,19
Chinese,2021-08,33,18
Chinese,2021-08,34,12
Chinese,2021-08,35,12
Chinese,2021-08,36,11
Chinese,2021-08,37,12
Chinese,2021-08,38,10
Chinese,2021-08,39,15
Chinese,2021-08,40,11
Chinese,2021-08,41,10
Chinese,2021-08,42,6
Chinese,2021-08,43,3
Chinese,2021-08,44,8
Chinese,2021-08,45,3
Chinese,2021-08,47,5
Chinese,2021-08,48,3
Chinese,2021-08,53,2
Chinese,2021-08,55,2
Chinese,2021-08,56,7
Chinese,2021-08,57,2
Chinese,2021-08,58,5
Chinese,2021-08,63,2
Chinese,2021-08,65,2
Chinese,2021-08,68,2
Chinese,2021-08,70,1
Chinese,2021-08,72,3
Chinese,2021-08,82,1
Chinese,2021-08,84,3
Chinese,2021-08,120,1
Chinese,2021-08,128,1
Chinese,2021-08,251,1
European,2021-08,4,630
European,2021-08,8,111
European,2021-08,9,63
European,2021-08,10,56
European,2021-08,11,37
European,2021-08,12,20
European,2021-08,13,15
European,2021-08,14,11
European,2021-08,15,14
European,2021-08,16,6
European,2021-08,17,8
European,2021-08,18,6
European,2021-08,20,2
European,2021-08,25,2
European,2021-08,32,2
French,2021-08,4,334
French,2021-08,7,88
French,2021-08,8,53
French,2021-08,9,28
French,2021-08,10,15
French,2021-08,11,13
French,2021-08,12,8
French,2021-08,13,7
French,2021-08,14,4
French,2021-08,15,4
French,2021-08,16,7
French,2021-08,20,2
French,2021-08,21,2
German,2021-08,7,47
German,2021-08,8,31
German,2021-08,9,28
German,2021-08,10,17
German,2021-08,11,9
German,2021-08,12,11
German,2021-08,13,11
German,2021-08,14,7
German,2021-08,15,5
German,2021-08,17,5
German,2021-08,18,3
German,2021-08,19,4
German,2021-08,20,8
German,2021-08,22,4
German,2021-08,39,2
German,2021-08,49,1
Greek,2021-08,11,86
Greek,2021-08,12,72
Greek,2021-08,13,47
Greek,2021-08,14,36
Greek,2021-08,15,33
Greek,2021-08,16,29
Greek,2021-08,17,16
Greek,2021-08,18,15
Greek,2021-08,19,15
Greek,2021-08,20,10
Greek,2021-08,21,10
Greek,2021-08,22,4
Greek,2021-08,23,6
Greek,2021-08,24,6
Greek,2021-08,27,4
Greek,2021-08,28,7
Greek,2021-08,31,3
Greek,2021-08,32,1
Greek,2021-08,37,3
Greek,2021-08,38,2
Greek,2021-08,39,2
Greek,2021-08,42,1
Greek,2021-08,47,2
Greek,2021-08,76,2
Greek,2021-08,110,1
Indian,2021-08,11,53
Indian,2021-08,13,23
Indian,2021-08,15,19
Indian,2021-08,16,15
Indian,2021-08,17,17
Indian,2021-08,18,8
Indian,2021-08,20,12
Indian,2021-08,21,5
Indian,2021-08,24,3
Indian,2021-08,25,3
Indian,2021-08,26,3
Indian,2021-08,33,1
Indian,2021-08,34,2
Indian,2021-08,37,3
Indian,2021-08,41,2
Indian,2021-08,47,1
Indian,2021-08,48,1
Indian,2021-08,50,1
Indian,2021-08,56,1
Indian,2021-08,62,2
Indian,2021-08,69,1
Italian,2021-08,22,193
Italian,2021-08,23,167
Italian,2021-08,25,126
Italian,2021-08,26,114
Italian,2021-08,27,118
Italian,2021-08,28,87
Italian,2021-08,29,60
Italian,2021-08,30,70
Italian,2021-08,32,49
Italian,2021-08,34,42
Italian,2021-08,35,32
Italian,2021-08,36,34
Italian,2021-08,37,20
Italian,2021-08,38,27
Italian,2021-08,39,23
Italian,2021-08,40,18
Italian,2021-08,41,28
Italian,2021-08,42,20
Italian,2021-08,43,18
Italian,2021-08,45,16
Italian,2021-08,46,7
Italian,2021-08,47,9
Italian,2021-08,48,6
Italian,2021-08,49,8
Italian,2021-08,50,7
Italian,2021-08,51,9
Italian,2021-08,52,11
Italian,2021-08,53,8
Italian,2021-08,54,10
Italian,2021-08,55,3
Italian,2021-08,56,7
Italian,2021-08,57,7
Italian,2021-08,58,10
Italian,2021-08,59,3
Italian,2021-08,60,5
Italian,2021-08,62,1
Italian,2021-08,63,4
Italian,2021-08,64,4
Italian,2021-08,65,1
Italian,2021-08,68,1
Italian,2021-08,71,2
Italian,2021-08,76,3
Italian,2021-08,77,2
Italian,2021-08,79,2
Italian,2021-08,81,2
Italian,2021-08,87,2
Italian,2021-08,91,1
Italian,2021-08,93,3
Italian,2021-08,102,1
Italian,2021-08,121,1
Italian,2021-08,128,1
Italian,2021-08,132,1
Italian,2021-08,134,1
Italian,2021-08,146,1
Italian,2021-08,150,1
Italian,2021-08,174,1
Italian,2021-08,181,1
Japanese,2021-08,11,717
Japanese,2021-08,15,314
Japanese,2021-08,17,185
Japanese,2021-08,20,139
Japanese,2021-08,22,86
Japanese,2021-08,24,77
Japanese,2021-08,25,62
Japanese,2021-08,26,34
Japanese,2021-08,28,36
Japanese,2021-08,29,33
Japanese,2021-08,30,21
Japanese,2021-08,31,35
Japanese,2021-08,32,29
Japanese,2021-08,33,20
Japanese,2021-08,34,21
Japanese,2021-08,35,15
Japanese,2021-08,36,14
Japanese,2021-08,37,10
Japanese,2021-08,38,14
Japanese,2021-08,39,8
Japanese,2021-08,40,7
Japanese,2021-08,41,10
Japanese,2021-08,43,11
Japanese,2021-08,44,5
Japanese,2021-08,45,6
Japanese,2021-08,46,6
Japanese,2021-08,47,7
Japanese,2021-08,48,6
Japanese,2021-08,49,3
Japanese,2021-08,50,7
Japanese,2021-08,51,3
Japanese,2021-08,52,3
Japanese,2021-08,53,3
Japanese,2021-08,54,6
Japanese,2021-08,55,2
Japanese,2021-08,56,5
Japanese,2021-08,62,3
Japanese,2021-08,65,2
Japanese,2021-08,67,2
Japanese,2021-08,70,2
Japanese,2021-08,71,2
Japanese,2021-08,72,3
Japanese,2021-08,74,2
Japanese,2021-08,75,2
Japanese,2021-08,93,1
Japanese,2021-08,134,1
Korean,2021-08,7,285
Korean,2021-08,9,88
Korean,2021-08,10,65
Korean,2021-08,11,41
Korean,2021-08,12,24
Korean,2021-08,13,22
Korean,2021-08,14,24
Korean,2021-08,17,11
Korean,2021-08,18,10
Korean,2021-08,19,8
Korean,2021-08,20,10
Korean,2021-08,21,2
Korean,2021-08,22,5
Korean,2021-08,23,3
Korean,2021-08,25,5
Korean,2021-08,27,2
Korean,2021-08,31,1
Korean,2021-08,33,2
Korean,2021-08,52,1
Korean,2021-08,71,1
Korean,2021-08,73,1
LatinAmerican,2021-08,5,178
LatinAmerican,2021-08,7,49
LatinAmerican,2021-08,8,28
LatinAmerican,2021-08,9,18
LatinAmerican,2021-08,11,8
