,category,date,powerlaw_a,exponential_a
503,OtherAsian,2021-12,1.1950226609658396,7.951524600591613e-05
504,MiddleEastern,2019-01,1.3592107288502941,0.00010044546699593075
505,MiddleEastern,2019-02,1.354263302914048,9.99801071839175e-05
506,MiddleEastern,2019-03,1.3368561405811497,9.713818606362855e-05
507,MiddleEastern,2019-04,1.3441181730248029,9.823845211348279e-05
508,MiddleEastern,2019-05,1.3676659997570226,0.00010141009587306649
509,MiddleEastern,2019-06,1.3725205435945778,0.00010250963548822258
510,MiddleEastern,2019-07,1.3552106005000406,9.974014518354386e-05
511,MiddleEastern,2019-08,1.3385610196086655,9.667672273694995e-05
512,MiddleEastern,2019-09,1.3599000983138885,0.00010081473094123591
513,MiddleEastern,2019-10,1.3516174561418046,9.966111186275417e-05
514,MiddleEastern,2019-11,1.3509692002180353,9.939063969617844e-05
515,MiddleEastern,2019-12,1.3439874987875435,9.835114806821088e-05
516,MiddleEastern,2020-01,1.3364869092465346,9.629991052107617e-05
517,MiddleEastern,2020-02,1.3404773365038323,9.706009421841314e-05
518,MiddleEastern,2020-03,1.3678406605578435,0.00010234510768083392
519,MiddleEastern,2020-04,1.4319367249944368,0.0001148287980365703
520,MiddleEastern,2020-05,1.3873670596939138,0.00010654549767946578
521,MiddleEastern,2020-06,1.404516504160766,0.00010969107160845715
522,MiddleEastern,2020-07,1.3932223903301597,0.00010706637867143424
523,MiddleEastern,2020-08,1.3639341392767312,0.00010240206315282844
524,MiddleEastern,2020-09,1.3582463547136174,0.00010005127925320112
525,MiddleEastern,2020-10,1.3482307030866436,9.986457107212334e-05
526,MiddleEastern,2020-11,1.3900450024430606,0.00010609210037385701
527,MiddleEastern,2020-12,1.381188997645194,0.00010553049289937529
528,MiddleEastern,2021-01,1.2891016918051625,8.816240417421622e-05
529,MiddleEastern,2021-02,1.3480877520232069,9.963933746384892e-05
530,MiddleEastern,2021-03,1.3174702614199485,9.398264782405683e-05
531,MiddleEastern,2021-04,1.3352493729674277,9.662209145108043e-05
532,MiddleEastern,2021-05,1.2999105303932297,9.168809297337118e-05
533,MiddleEastern,2021-06,1.3180184602421046,9.446561272999117e-05
534,MiddleEastern,2021-07,1.2649715201145477,8.48412743445928e-05
535,MiddleEastern,2021-08,1.33232190048008,9.600916802637677e-05
536,MiddleEastern,2021-09,1.3133675764959671,9.335669746884818e-05
537,MiddleEastern,2021-10,1.3063819978704079,9.322495394137557e-05
538,MiddleEastern,2021-11,1.3171173392081217,9.364898064077923e-05
539,MiddleEastern,2021-12,1.339108459596581,9.868141077389061e-05
540,Greek,2019-01,1.3706545217276815,0.00010203156588450293
541,Greek,2019-02,1.3679041340901867,0.0001014080184611651
542,Greek,2019-03,1.3610727161290992,0.00010006209845817451
543,Greek,2019-04,1.3378288026930505,9.666661982129635e-05
544,Greek,2019-05,1.379191474215378,0.0001035319702045837
545,Greek,2019-06,1.3833356749346108,0.00010416730728477494
546,Greek,2019-07,1.3871709382017117,0.00010486616181491358
547,Greek,2019-08,1.3676175018843455,0.00010115840247777335
548,Greek,2019-09,1.359447656698572,9.990065451032676e-05
549,Greek,2019-10,1.356866672313787,9.958187290640672e-05
550,Greek,2019-11,1.3744714995911225,0.00010270256629302775
551,Greek,2019-12,1.3690732733736513,0.0001013309490455884
552,Greek,2020-01,1.359355670444289,9.995523782587645e-05
553,Greek,2020-02,1.3481436185029034,9.71979138951357e-05
554,Greek,2020-03,1.3843974793943297,0.0001048511471884384
555,Greek,2020-04,1.4588521378262371,0.00011894473793826028
556,Greek,2020-05,1.415132990206677,0.00010976634018093975
557,Greek,2020-06,1.385542926509853,0.00010465724188277978
558,Greek,2020-07,1.3710037567794044,0.0001012727819992152
559,Greek,2020-08,1.355471727982449,9.943087052677793e-05
560,Greek,2020-09,1.3409711181981923,9.686759834793905e-05
561,Greek,2020-10,1.3507668503259198,9.93819158923445e-05
562,Greek,2020-11,1.3543960531697452,9.969408516952426e-05
563,Greek,2020-12,1.3295020189613576,9.631373602276946e-05
564,Greek,2021-01,1.3361188110794215,9.7267563883454e-05
565,Greek,2021-02,1.3475977919235713,9.91881746963862e-05
566,Greek,2021-03,1.3525888584474979,0.00010023177013944798
567,Greek,2021-04,1.3494085077812914,9.893860303486005e-05
568,Greek,2021-05,1.3496916077280638,0.00010042819138280719
569,Greek,2021-06,1.344541871517616,9.807286434083887e-05
570,Greek,2021-07,1.360864174519777,0.00010106560447131721
571,Greek,2021-08,1.374098287480747,0.00010295222976244293
572,Greek,2021-09,1.374956315379725,0.00010264501522865107
573,Greek,2021-10,1.3627039336411046,0.00010249467047962764
574,Greek,2021-11,1.3564624319123098,0.00010129949834172864
575,Greek,2021-12,1.3144238832294308,9.325563342871049e-05
576,German,2019-01,1.205018818317355,7.880211428113967e-05
577,German,2019-02,1.1771040666129908,7.418879017772282e-05
578,German,2019-03,1.1562145723704125,7.035223060869359e-05
579,German,2019-04,1.1617659766056057,7.161055476700691e-05
580,German,2019-05,1.1492096447587148,6.964367041844116e-05
581,German,2019-06,1.1454885222684414,6.92594857622311e-05
582,German,2019-07,1.1382743560645363,6.730006499054262e-05
583,German,2019-08,1.1175534988159206,6.461024049102314e-05
584,German,2019-09,1.1596310330810136,7.107926172360721e-05
585,German,2019-10,1.1545712146234,6.994824027713249e-05
586,German,2019-11,1.1323626368269426,6.809099409142812e-05
587,German,2019-12,1.127770844695704,6.731391599624824e-05
588,German,2020-01,1.152525309039596,6.972266894505165e-05
589,German,2020-02,1.1395334722284236,6.677034604897279e-05
590,German,2020-03,1.159917331992518,7.114801786896061e-05
591,German,2020-04,1.213085089074747,8.611544570308647e-05
592,German,2020-05,1.2243282693723907,8.033243382515801e-05
593,German,2020-06,1.141369101632814,6.866372280709838e-05
594,German,2020-07,1.1847297961990726,7.469135877783172e-05
595,German,2020-08,1.1127605768487971,6.365709530343518e-05
596,German,2020-09,1.140299040448881,6.866851018597342e-05
